Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Car Brand,Country of Origin
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26485,Volkswagen,Germany
Volkswagen,Golf GTI,2015,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,28385,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,30620,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,26095,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,25595,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,29125,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31220,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,27090,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,873,27590,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,31630,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,24995,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30135,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,31235,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,32730,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,29725,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,28025,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,26490,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,30120,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,25,873,28625,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,26695,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,29520,Volkswagen,Germany
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,873,28190,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,35195,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,25595,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,27995,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,34095,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,32,24,873,26095,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,26695,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,31990,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,34,24,873,30890,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),210.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,24,873,24995,Volkswagen,Germany
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,32,24,873,29095,Volkswagen,Germany
Volkswagen,Golf R,2015,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,39090,Volkswagen,Germany
Volkswagen,Golf R,2015,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,36595,Volkswagen,Germany
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,36750,Volkswagen,Germany
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,38995,Volkswagen,Germany
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22,873,35650,Volkswagen,Germany
Volkswagen,Golf R,2016,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22,873,37895,Volkswagen,Germany
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,36755,Volkswagen,Germany
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22,873,35655,Volkswagen,Germany
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,31,22,873,39375,Volkswagen,Germany
Volkswagen,Golf R,2017,premium unleaded (recommended),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Hatchback,Factory Tuner,High-Performance",Compact,4dr Hatchback,30,23,873,40475,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,42,31,873,31445,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,35,25,873,22495,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,43,31,873,27995,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,36,25,873,21395,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,35,25,873,29345,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,36,25,873,26995,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,43,31,873,30345,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,43,31,873,24595,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,42,31,873,25695,Volkswagen,Germany
Volkswagen,Golf SportWagen,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Compact,Wagon,42,31,873,29095,Volkswagen,Germany
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,35,25,873,24995,Volkswagen,Germany
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,35,25,873,27025,Volkswagen,Germany
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,35,25,873,29385,Volkswagen,Germany
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,35,25,873,22725,Volkswagen,Germany
Volkswagen,Golf SportWagen,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,36,25,873,21625,Volkswagen,Germany
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,34,25,873,22680,Volkswagen,Germany
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,34,25,873,27030,Volkswagen,Germany
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,35,25,873,21580,Volkswagen,Germany
Volkswagen,Golf SportWagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Wagon,34,25,873,29970,Volkswagen,Germany
Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,43,31,873,26995,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25,873,19295,Volkswagen,Germany
Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,43,31,873,23445,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,25,873,21295,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25,873,17995,Volkswagen,Germany
Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,45,30,873,28395,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,24895,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,20995,Volkswagen,Germany
Volkswagen,Golf,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,43,31,873,29495,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,27395,Volkswagen,Germany
Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,45,30,873,22345,Volkswagen,Germany
Volkswagen,Golf,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Diesel",Compact,4dr Hatchback,45,30,873,25895,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,22395,Volkswagen,Germany
Volkswagen,Golf,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,36,25,873,20395,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,36,25,873,20675,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,27425,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,36,25,873,19595,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,22625,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25,873,18495,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,25225,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,25,873,20175,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,37,25,873,19575,Volkswagen,Germany
Volkswagen,Golf,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,21275,Volkswagen,Germany
Volkswagen,Golf,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25,873,20995,Volkswagen,Germany
Volkswagen,Golf,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25,873,22695,Volkswagen,Germany
Volkswagen,Golf,2017,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,21595,Volkswagen,Germany
Volkswagen,Golf,2017,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,25,873,19895,Volkswagen,Germany
Pontiac,Grand Am,2003,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,27,18,210,22940,,
Pontiac,Grand Am,2003,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,210,21690,,
Pontiac,Grand Am,2003,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,30,22,210,17070,,
Pontiac,Grand Am,2003,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,210,21240,,
Pontiac,Grand Am,2003,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,210,22940,,
Pontiac,Grand Am,2003,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,27,18,210,21690,,
Pontiac,Grand Am,2003,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,30,22,210,18890,,
Pontiac,Grand Am,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,33,23,210,17070,,
Pontiac,Grand Am,2004,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,27,18,210,23530,,
Pontiac,Grand Am,2004,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,210,22280,,
Pontiac,Grand Am,2004,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,210,23530,,
Pontiac,Grand Am,2004,regular unleaded,170.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,27,18,210,21830,,
Pontiac,Grand Am,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,33,23,210,19555,,
Pontiac,Grand Am,2004,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,27,18,210,22280,,
Pontiac,Grand Am,2005,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,27,18,210,23750,,
Pontiac,Grand Am,2005,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,2.0,,Midsize,Coupe,27,18,210,22500,,
Pontiac,Grand Am,2005,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,22,210,20090,,
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,30995,Dodge,America
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,27395,Dodge,America
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,21795,Dodge,America
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,24245,Dodge,America
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,28395,Dodge,America
Dodge,Grand Caravan,2015,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,25245,Dodge,America
Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,25095,Dodge,America
Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,22595,Dodge,America
Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,28295,Dodge,America
Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,31495,Dodge,America
Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,26195,Dodge,America
Dodge,Grand Caravan,2016,flex-fuel (unleaded/E85),283.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1851,29395,Dodge,America
Dodge,Grand Caravan,2017,regular unleaded,283.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,25,17,1851,29395,Dodge,America
Dodge,Grand Caravan,2017,regular unleaded,283.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,25,17,1851,26695,Dodge,America
Dodge,Grand Caravan,2017,regular unleaded,283.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,25,17,1851,32395,Dodge,America
Dodge,Grand Caravan,2017,regular unleaded,283.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,25,17,1851,23995,Dodge,America
Pontiac,Grand Prix,2006,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,17,210,24330,,
Pontiac,Grand Prix,2006,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,High-Performance",Midsize,Sedan,25,16,210,27330,,
Pontiac,Grand Prix,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,18,210,21330,,
Pontiac,Grand Prix,2007,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,High-Performance",Midsize,Sedan,25,16,210,28815,,
Pontiac,Grand Prix,2007,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,26,17,210,24735,,
Pontiac,Grand Prix,2007,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,18,210,21815,,
Pontiac,Grand Prix,2008,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,28,18,210,22210,,
Pontiac,Grand Prix,2008,regular unleaded,303.0,8.0,AUTOMATIC,front wheel drive,4.0,"Factory Tuner,High-Performance",Large,Sedan,25,16,210,29325,,
Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,481,23449,Suzuki,Japan
Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19,481,24949,Suzuki,Japan
Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,4dr SUV,26,19,481,19299,Suzuki,Japan
Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19,481,22549,Suzuki,Japan
Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19,481,22899,Suzuki,Japan
Suzuki,Grand Vitara,2011,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,481,21099,Suzuki,Japan
Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19,481,23949,Suzuki,Japan
Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,481,21399,Suzuki,Japan
Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,4dr SUV,23,19,481,25249,Suzuki,Japan
Suzuki,Grand Vitara,2012,regular unleaded,166.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,481,22299,Suzuki,Japan
